junction_name,hour,violation_count,lat,lon
BTP108 - Tagore Park Junction,22.0,72,12.944267489902606,77.57152457244564
BTP108 - Tagore Park Junction,23.0,85,12.943757078420985,77.57179361830607
BTP109 - Dewan Madhava Rao Junction,0.0,27,12.94061454814815,77.5730080851852
BTP109 - Dewan Madhava Rao Junction,1.0,7,12.940670742857142,77.57199297142857
BTP109 - Dewan Madhava Rao Junction,2.0,6,12.941799233333333,77.57320183333333
BTP109 - Dewan Madhava Rao Junction,3.0,29,12.940758334482759,77.57236887241379
BTP109 - Dewan Madhava Rao Junction,4.0,27,12.940728251851851,77.57244691481482
BTP109 - Dewan Madhava Rao Junction,5.0,11,12.941613527272727,77.57145733636364
BTP109 - Dewan Madhava Rao Junction,6.0,5,12.940585859999999,77.5720413
BTP109 - Dewan Madhava Rao Junction,7.0,4,12.9417963,77.571182175
BTP109 - Dewan Madhava Rao Junction,8.0,6,12.941574183333332,77.57115501666667
BTP109 - Dewan Madhava Rao Junction,21.0,16,12.94106140625,77.5720308625
BTP109 - Dewan Madhava Rao Junction,22.0,43,12.941002881395349,77.57245583023256
BTP109 - Dewan Madhava Rao Junction,23.0,15,12.940445926666666,77.57287616
"BTP110 - Bharathi Nursing Home, Basavanagudi",5.0,1,12.9375425,77.5702391
"BTP110 - Bharathi Nursing Home, Basavanagudi",6.0,1,12.93737733725582,77.57295683026314
"BTP110 - Bharathi Nursing Home, Basavanagudi",22.0,1,12.9368471,77.5733429
"BTP110 - Bharathi Nursing Home, Basavanagudi",23.0,1,12.9376321,77.5708288
"BTP112 - 14th Cross, KR Road",0.0,4,12.929501675000001,77.57285627499999
"BTP113 - 27th Cross, Pai Vista, KR Road",0.0,1,12.9166205,77.5726804
"BTP113 - 27th Cross, Pai Vista, KR Road",2.0,5,12.91729196,77.57329564
"BTP113 - 27th Cross, Pai Vista, KR Road",4.0,10,12.91732697,77.57327759
"BTP113 - 27th Cross, Pai Vista, KR Road",5.0,10,12.917306400000001,77.57315351
"BTP113 - 27th Cross, Pai Vista, KR Road",6.0,7,12.917225171428571,77.57319905714284
"BTP113 - 27th Cross, Pai Vista, KR Road",7.0,4,12.918094725,77.5733698
"BTP113 - 27th Cross, Pai Vista, KR Road",20.0,3,12.9172305,77.57325443333333
"BTP113 - 27th Cross, Pai Vista, KR Road",21.0,5,12.91726266,77.57329402
"BTP113 - 27th Cross, Pai Vista, KR Road",22.0,14,12.917765135714287,77.57314233571428
"BTP113 - 27th Cross, Pai Vista, KR Road",23.0,5,12.91774562,77.57300092
"BTP114 - KR Road Junction, Near JSS",0.0,3,12.923889233333334,77.57326183333333
"BTP114 - KR Road Junction, Near JSS",1.0,3,12.923827933333333,77.57537183333334
"BTP114 - KR Road Junction, Near JSS",4.0,1,12.9235817,77.5727885
"BTP114 - KR Road Junction, Near JSS",5.0,1,12.9237047,77.5763345
"BTP114 - KR Road Junction, Near JSS",6.0,1,12.9236812,77.576313
"BTP114 - KR Road Junction, Near JSS",7.0,2,12.9235223,77.5757679
"BTP114 - KR Road Junction, Near JSS",8.0,3,12.923688166666667,77.57620480000001
"BTP114 - KR Road Junction, Near JSS",21.0,2,12.9235135,77.57412295
"BTP115 - Sahasra Hospital, Jayanagar",0.0,2,12.9172971,77.5734
"BTP115 - Sahasra Hospital, Jayanagar",1.0,2,12.91709355,77.57341345
"BTP115 - Sahasra Hospital, Jayanagar",2.0,8,12.9174531125,77.5739324
"BTP115 - Sahasra Hospital, Jayanagar",3.0,3,12.917081766666668,77.57336226666666
"BTP115 - Sahasra Hospital, Jayanagar",4.0,12,12.917227615883709,77.57366848333334
"BTP115 - Sahasra Hospital, Jayanagar",5.0,27,12.917317988888888,77.57380316666666
"BTP115 - Sahasra Hospital, Jayanagar",6.0,26,12.917258734615386,77.57400301153847
"BTP115 - Sahasra Hospital, Jayanagar",7.0,12,12.917054358333333,77.57363230833333
"BTP115 - Sahasra Hospital, Jayanagar",19.0,1,12.9170529,77.573763
"BTP115 - Sahasra Hospital, Jayanagar",20.0,3,12.917171866666669,77.57346159999999
"BTP115 - Sahasra Hospital, Jayanagar",21.0,20,12.917351454999999,77.57361913
"BTP115 - Sahasra Hospital, Jayanagar",22.0,31,12.9171623,77.57359755483871
"BTP115 - Sahasra Hospital, Jayanagar",23.0,13,12.917217453846153,77.57383583076923
"BTP117 - 9th Cross, Kanakapura Road",0.0,6,12.914100283333333,77.57351028333333
"BTP117 - 9th Cross, Kanakapura Road",1.0,2,12.91183935,77.5728452
"BTP117 - 9th Cross, Kanakapura Road",2.0,2,12.91537765,77.57390335
"BTP117 - 9th Cross, Kanakapura Road",5.0,2,12.912891649999999,77.57315890000001
"BTP117 - 9th Cross, Kanakapura Road",6.0,7,12.914754214285713,77.57351192857142
"BTP117 - 9th Cross, Kanakapura Road",7.0,4,12.91438395,77.57316904999999
"BTP117 - 9th Cross, Kanakapura Road",18.0,19,12.91124344736842,77.5731120368421
"BTP117 - 9th Cross, Kanakapura Road",19.0,5,12.911306759999999,77.57298028
"BTP117 - 9th Cross, Kanakapura Road",20.0,14,12.913854314285715,77.57328633571429
"BTP117 - 9th Cross, Kanakapura Road",21.0,110,12.911544586363636,77.57327115727273
"BTP117 - 9th Cross, Kanakapura Road",22.0,16,12.9128439375,77.57295970625
"BTP117 - 9th Cross, Kanakapura Road",23.0,8,12.9145428875,77.57335359999999
BTP118 - Basappa Circle,0.0,12,12.958621983333332,77.57786371666667
BTP118 - Basappa Circle,1.0,12,12.958766183333333,77.57789885833334
BTP118 - Basappa Circle,2.0,7,12.9585725,77.57761507142857
BTP118 - Basappa Circle,3.0,29,12.95830167586207,77.57756262413794
BTP118 - Basappa Circle,4.0,64,12.95736571875,77.577440225
BTP118 - Basappa Circle,5.0,38,12.958532881578948,77.5775663736842
BTP118 - Basappa Circle,6.0,41,12.958673146341464,77.57759590731708
BTP118 - Basappa Circle,7.0,52,12.957416726923078,77.5776159923077
BTP118 - Basappa Circle,8.0,4,12.957608625,77.57796429999999
BTP118 - Basappa Circle,9.0,7,12.958774428571429,77.57743072857144
BTP118 - Basappa Circle,19.0,3,12.958460633333333,77.5774824
BTP118 - Basappa Circle,20.0,9,12.957469911111112,77.5775384
BTP118 - Basappa Circle,21.0,19,12.957430178947368,77.5770518736842
BTP118 - Basappa Circle,22.0,23,12.958545013043478,77.5775311652174
BTP118 - Basappa Circle,23.0,23,12.958537356521738,77.57754864782609
BTP119 - Minerva Circle,0.0,7,12.955164242857142,77.58010474285713
BTP119 - Minerva Circle,1.0,20,12.955677159999999,77.58055497000001
BTP119 - Minerva Circle,2.0,15,12.95589074,77.58092258666667
BTP119 - Minerva Circle,3.0,14,12.955419292857144,77.57993621428571
BTP119 - Minerva Circle,4.0,10,12.95505052,77.57945969
BTP119 - Minerva Circle,5.0,11,12.95540650909091,77.58058952727274
BTP119 - Minerva Circle,6.0,9,12.955413266666666,77.58021698888889
BTP119 - Minerva Circle,7.0,13,12.955136007692309,77.58026187692307
BTP119 - Minerva Circle,9.0,2,12.9546046,77.58012755
BTP119 - Minerva Circle,20.0,1,12.9541527,77.5800479
BTP119 - Minerva Circle,21.0,6,12.954907933333333,77.57941146666667
BTP119 - Minerva Circle,23.0,12,12.954440016666666,77.579915225
BTP120 - Lalbagh Main Gate Junction,1.0,1,12.9541124,77.584123
BTP120 - Lalbagh Main Gate Junction,2.0,17,12.953661570588237,77.58413025294118
BTP120 - Lalbagh Main Gate Junction,3.0,11,12.954239881818182,77.58453318181819
BTP120 - Lalbagh Main Gate Junction,4.0,11,12.95410240909091,77.58491353636363
BTP120 - Lalbagh Main Gate Junction,5.0,31,12.953848893548388,77.58409861290323
BTP120 - Lalbagh Main Gate Junction,6.0,2,12.954315399999999,77.58434335
BTP120 - Lalbagh Main Gate Junction,7.0,1,12.9544554,77.5854871
BTP120 - Lalbagh Main Gate Junction,19.0,3,12.954434233333332,77.58543793333332
BTP120 - Lalbagh Main Gate Junction,20.0,6,12.954314683333331,77.58551680000001
BTP120 - Lalbagh Main Gate Junction,21.0,8,12.9544661875,77.58540805
BTP120 - Lalbagh Main Gate Junction,22.0,26,12.954581492307693,77.58547501538462
BTP120 - Lalbagh Main Gate Junction,23.0,4,12.9541384,77.5849393
BTP121 - KH Circle,0.0,4,12.95194735,77.58960532500001
BTP121 - KH Circle,1.0,5,12.95172332,77.59013506
BTP121 - KH Circle,2.0,2,12.952507650000001,77.59075675
BTP121 - KH Circle,3.0,8,12.9517378875,77.590488575
BTP121 - KH Circle,4.0,4,12.9521472,77.58965565
BTP121 - KH Circle,5.0,2,12.95187995,77.59080474999999
BTP121 - KH Circle,6.0,2,12.9524621,77.59081325
BTP121 - KH Circle,7.0,1,12.9513444,77.5906769
BTP121 - KH Circle,8.0,4,12.951608375,77.590588175
BTP121 - KH Circle,19.0,3,12.951257433333332,77.59076066666667
BTP121 - KH Circle,20.0,7,12.952175457142857,77.59066685714286
BTP121 - KH Circle,23.0,6,12.95183675,77.5897898
BTP122 - Siddapura Junction,1.0,1,12.9471527,77.5907357
BTP122 - Siddapura Junction,2.0,20,12.948970675000002,77.59445416
BTP122 - Siddapura Junction,3.0,2,12.9502125,77.5956781
BTP122 - Siddapura Junction,4.0,4,12.9478616,77.593131725
BTP122 - Siddapura Junction,5.0,16,12.94805055625,77.59214266875
BTP122 - Siddapura Junction,6.0,4,12.949737075,77.59613105
BTP122 - Siddapura Junction,7.0,2,12.949136,77.5948692
BTP122 - Siddapura Junction,8.0,1,12.9472322,77.5941604
BTP122 - Siddapura Junction,20.0,7,12.947264957142858,77.59089215714286
BTP122 - Siddapura Junction,21.0,6,12.948068433333333,77.59168611666666
BTP122 - Siddapura Junction,22.0,6,12.948523966666668,77.59396058333334
BTP122 - Siddapura Junction,23.0,7,12.951474371428572,77.59496051428572
"BTP123 - 10th Cross, Wilson Garden",0.0,3,12.945455700000002,77.59518680000001
"BTP123 - 10th Cross, Wilson Garden",1.0,3,12.946448133333334,77.5957728
"BTP123 - 10th Cross, Wilson Garden",2.0,49,12.946666510204082,77.59673564897959
"BTP123 - 10th Cross, Wilson Garden",3.0,65,12.946140276923076,77.59593717076923
"BTP123 - 10th Cross, Wilson Garden",4.0,33,12.94700766060606,77.59686627272727
"BTP123 - 10th Cross, Wilson Garden",5.0,46,12.946142128260869,77.59619480217391
"BTP123 - 10th Cross, Wilson Garden",6.0,60,12.945991771666666,77.59582505
"BTP123 - 10th Cross, Wilson Garden",7.0,27,12.947045544444443,77.59684915925926
"BTP123 - 10th Cross, Wilson Garden",8.0,8,12.946891075,77.5963851625
"BTP123 - 10th Cross, Wilson Garden",9.0,7,12.948048857142856,77.5970776
"BTP123 - 10th Cross, Wilson Garden",10.0,1,12.9465342,77.5948551
"BTP123 - 10th Cross, Wilson Garden",11.0,4,12.9450703,77.595008325
"BTP123 - 10th Cross, Wilson Garden",19.0,2,12.94487335,77.59493334999999
"BTP123 - 10th Cross, Wilson Garden",20.0,13,12.9455932,77.59727637692308
"BTP123 - 10th Cross, Wilson Garden",21.0,29,12.945159924137931,77.59578127586207
"BTP123 - 10th Cross, Wilson Garden",22.0,27,12.94567094074074,77.59552651851853
"BTP123 - 10th Cross, Wilson Garden",23.0,40,12.94494153947608,77.59523360275
BTP126 - Dairy Circle,0.0,34,12.936777670588235,77.6015291117647
BTP126 - Dairy Circle,1.0,31,12.936684916129032,77.60196398387097
BTP126 - Dairy Circle,2.0,22,12.936862704545455,77.60145355909091
BTP126 - Dairy Circle,3.0,5,12.93637738,77.60140986
BTP126 - Dairy Circle,4.0,7,12.938322042857143,77.5988969
BTP126 - Dairy Circle,5.0,3,12.936155333333334,77.60191316666668
BTP126 - Dairy Circle,6.0,4,12.934942625,77.60245102500001
BTP126 - Dairy Circle,7.0,3,12.935934333333334,77.60224246666667
BTP126 - Dairy Circle,8.0,7,12.937042157142857,77.60252902857142
BTP126 - Dairy Circle,19.0,1,12.9375554,77.5993325
BTP126 - Dairy Circle,20.0,3,12.937911666666666,77.59890173333334
BTP126 - Dairy Circle,21.0,8,12.937290775000001,77.602064825
BTP126 - Dairy Circle,22.0,23,12.936308865217393,77.6039799
BTP126 - Dairy Circle,23.0,15,12.936765046666666,77.60169697333335
"BTP127 - Sagar Hospital, Jayanagar",1.0,2,12.929608550000001,77.60193515
"BTP127 - Sagar Hospital, Jayanagar",2.0,4,12.927503999999999,77.5979055
"BTP127 - Sagar Hospital, Jayanagar",4.0,6,12.928400283333334,77.59727583333334
"BTP127 - Sagar Hospital, Jayanagar",5.0,6,12.929081983333333,77.59844425
"BTP127 - Sagar Hospital, Jayanagar",6.0,2,12.9297054,77.6001551
"BTP127 - Sagar Hospital, Jayanagar",19.0,4,12.9268382,77.59692162500001
"BTP127 - Sagar Hospital, Jayanagar",20.0,5,12.92744156,77.59880474
"BTP127 - Sagar Hospital, Jayanagar",21.0,11,12.92802170909091,77.59841727272727
"BTP127 - Sagar Hospital, Jayanagar",22.0,24,12.927239754166665,77.59754547083334
"BTP127 - Sagar Hospital, Jayanagar",23.0,1,12.9271568,77.5972095
BTP128 - Gorappanapalya Junction,0.0,1,12.9198473,77.6001729
BTP128 - Gorappanapalya Junction,2.0,3,12.919865833333333,77.60020636666667
BTP128 - Gorappanapalya Junction,3.0,1,12.9199232,77.6002099
BTP128 - Gorappanapalya Junction,5.0,2,12.9166335,77.6014258
BTP128 - Gorappanapalya Junction,6.0,17,12.920879976470589,77.60074219411764
BTP128 - Gorappanapalya Junction,7.0,1,12.9209349,77.6007531
BTP128 - Gorappanapalya Junction,8.0,1,12.9208638,77.6005428
BTP128 - Gorappanapalya Junction,9.0,2,12.9208938,77.6011111
BTP128 - Gorappanapalya Junction,20.0,1,12.9201246,77.5969204
BTP128 - Gorappanapalya Junction,21.0,4,12.92104255,77.600264775
BTP128 - Gorappanapalya Junction,22.0,6,12.919670283333334,77.60029150000001
BTP130 - GD Mara Junction,0.0,103,12.908167785436893,77.60063651553398
BTP130 - GD Mara Junction,1.0,6,12.907149633333333,77.60175616666668
BTP130 - GD Mara Junction,2.0,26,12.907321446153846,77.60060586923076
BTP130 - GD Mara Junction,3.0,72,12.9081510875,77.60050085972222
BTP130 - GD Mara Junction,4.0,42,12.90801136190476,77.6010097
BTP130 - GD Mara Junction,5.0,90,12.90799659888889,77.60069857222223
BTP130 - GD Mara Junction,6.0,71,12.90820285774648,77.60066746197184
BTP130 - GD Mara Junction,7.0,16,12.907721675,77.6005651875
BTP130 - GD Mara Junction,8.0,2,12.907130550000002,77.60035115
BTP130 - GD Mara Junction,20.0,2,12.9071612,77.6008942
BTP130 - GD Mara Junction,21.0,3,12.907712033333334,77.6007003
BTP130 - GD Mara Junction,22.0,41,12.908187485365854,77.6018825292683
BTP130 - GD Mara Junction,23.0,17,12.907668952941176,77.60086113529412
BTP132 - Anepalya Junction,1.0,2,12.9490599,77.6060121
BTP132 - Anepalya Junction,2.0,1,12.9493361,77.6058251
BTP132 - Anepalya Junction,3.0,2,12.9503924,77.60620184999999
BTP132 - Anepalya Junction,4.0,2,12.9526395,77.60514145
BTP132 - Anepalya Junction,5.0,12,12.951732475,77.60698200833333
BTP132 - Anepalya Junction,6.0,7,12.951539971428572,77.60746395714285
BTP132 - Anepalya Junction,7.0,12,12.951530725,77.60701999999999
BTP132 - Anepalya Junction,8.0,2,12.9519286,77.6066965
BTP132 - Anepalya Junction,20.0,2,12.948933499999999,77.6060251
BTP132 - Anepalya Junction,21.0,13,12.951537884615384,77.60531695384616
BTP132 - Anepalya Junction,22.0,22,12.951148190909093,77.60726784090909
BTP132 - Anepalya Junction,23.0,2,12.950885450000001,77.60696014999999
BTP133 - Adugodi Junction,1.0,9,12.942614344444443,77.60807604777779
BTP133 - Adugodi Junction,2.0,11,12.9432974,77.60794809090909
BTP133 - Adugodi Junction,3.0,3,12.943571533333333,77.60785443333333
BTP133 - Adugodi Junction,4.0,3,12.943081633333335,77.6079489
BTP133 - Adugodi Junction,5.0,1,12.9436117,77.61191
BTP133 - Adugodi Junction,9.0,1,12.9445046,77.6074385
BTP133 - Adugodi Junction,10.0,1,12.9441275,77.6093354
BTP133 - Adugodi Junction,19.0,1,12.9408985,77.6088126
BTP133 - Adugodi Junction,20.0,4,12.941592375,77.6085066
BTP133 - Adugodi Junction,21.0,11,12.940167845454546,77.60931570909091
BTP133 - Adugodi Junction,22.0,13,12.940828338461538,77.6090106
BTP133 - Adugodi Junction,23.0,1,12.9412285,77.6086702
BTP134 - Mico Bande,0.0,3,12.944445366666665,77.60284126666666
BTP134 - Mico Bande,1.0,4,12.944955425,77.60264702500001
BTP134 - Mico Bande,4.0,1,12.9451699,77.6029522
BTP134 - Mico Bande,5.0,5,12.94514268,77.60261364
BTP134 - Mico Bande,6.0,6,12.947823450000001,77.60186585000001
BTP134 - Mico Bande,8.0,2,12.9454804,77.60265165
BTP134 - Mico Bande,9.0,1,12.9445762,77.6027954
BTP134 - Mico Bande,19.0,3,12.942622,77.60280346666666
BTP134 - Mico Bande,21.0,4,12.947973900000001,77.60247989999999
BTP134 - Mico Bande,22.0,1,12.9483908,77.6018083
BTP135 - UCO Bank Junction,0.0,13,12.935682876923076,77.6153868
BTP135 - UCO Bank Junction,1.0,37,12.935978451351351,77.6156629918919
BTP135 - UCO Bank Junction,2.0,50,12.936001334,77.615452722
BTP135 - UCO Bank Junction,3.0,43,12.935376862790697,77.6153520116279
BTP135 - UCO Bank Junction,4.0,48,12.935527160416667,77.61532930416666
BTP135 - UCO Bank Junction,5.0,52,12.935418446153847,77.61428531923076
BTP135 - UCO Bank Junction,6.0,83,12.935338419277109,77.61403710361445
BTP135 - UCO Bank Junction,7.0,44,12.935482036363636,77.61352285681818
BTP135 - UCO Bank Junction,8.0,26,12.93537761153846,77.61486064615384
BTP135 - UCO Bank Junction,9.0,38,12.935062707894737,77.61467268157894
BTP135 - UCO Bank Junction,10.0,9,12.935500233333334,77.61560124444445
BTP135 - UCO Bank Junction,11.0,14,12.93542967142857,77.61539640000001
BTP135 - UCO Bank Junction,12.0,22,12.935112513636364,77.61491566363635
BTP135 - UCO Bank Junction,13.0,13,12.935585769230768,77.61543117692307
BTP135 - UCO Bank Junction,14.0,1,12.9360635,77.6155162
BTP135 - UCO Bank Junction,19.0,10,12.93572872,77.61581777
BTP135 - UCO Bank Junction,20.0,2,12.9362427,77.61563025
BTP135 - UCO Bank Junction,21.0,9,12.935728455555555,77.61508347777777
BTP135 - UCO Bank Junction,22.0,8,12.93560535,77.6148631125
BTP135 - UCO Bank Junction,23.0,54,12.935784357407407,77.61552565925925
BTP136 - Hosur-Tavarkere Road Junction,0.0,27,12.936334896296296,77.60795317777777
BTP136 - Hosur-Tavarkere Road Junction,1.0,8,12.935529825,77.6068449875
BTP136 - Hosur-Tavarkere Road Junction,2.0,7,12.936112142857143,77.60824778571428
BTP136 - Hosur-Tavarkere Road Junction,3.0,6,12.9320538,77.60737031666666
BTP136 - Hosur-Tavarkere Road Junction,4.0,6,12.933077816666668,77.60878808333332
BTP136 - Hosur-Tavarkere Road Junction,5.0,18,12.933919922222223,77.60854719444444
BTP136 - Hosur-Tavarkere Road Junction,6.0,8,12.9325577375,77.6092427375
BTP136 - Hosur-Tavarkere Road Junction,7.0,17,12.93412542352941,77.60916133529412
BTP136 - Hosur-Tavarkere Road Junction,8.0,16,12.9367258375,77.61049409375
BTP136 - Hosur-Tavarkere Road Junction,19.0,1,12.9364267,77.606035
BTP136 - Hosur-Tavarkere Road Junction,20.0,17,12.932915094117647,77.6090191882353
BTP136 - Hosur-Tavarkere Road Junction,21.0,27,12.933803392592594,77.60832713333333
BTP136 - Hosur-Tavarkere Road Junction,22.0,17,12.933954917647059,77.60868426470587
BTP136 - Hosur-Tavarkere Road Junction,23.0,3,12.936781633333334,77.60929343333333
BTP137 - Madiwala Traffic PS Junction,0.0,9,12.923375066666667,77.61927026666666
BTP137 - Madiwala Traffic PS Junction,1.0,7,12.919745806462661,77.62079662919356
BTP137 - Madiwala Traffic PS Junction,2.0,11,12.919287445454545,77.6214037909091
BTP137 - Madiwala Traffic PS Junction,3.0,16,12.92404783228858,77.6193486079039
BTP137 - Madiwala Traffic PS Junction,4.0,22,12.923543595454545,77.61943501363636
BTP137 - Madiwala Traffic PS Junction,5.0,22,12.922175572727271,77.61989803636364
BTP137 - Madiwala Traffic PS Junction,6.0,8,12.921742107716662,77.62020961518175
BTP137 - Madiwala Traffic PS Junction,7.0,13,12.92243423076923,77.61977763846154
BTP137 - Madiwala Traffic PS Junction,8.0,27,12.921333834797334,77.62026529039443
BTP137 - Madiwala Traffic PS Junction,9.0,10,12.920450870410155,77.62078258892225
BTP137 - Madiwala Traffic PS Junction,10.0,2,12.9201379,77.62096525
BTP137 - Madiwala Traffic PS Junction,11.0,2,12.920705250000001,77.6205277
BTP137 - Madiwala Traffic PS Junction,12.0,3,12.9197796,77.62121913333334
BTP137 - Madiwala Traffic PS Junction,13.0,1,12.9204516,77.6208052
BTP137 - Madiwala Traffic PS Junction,15.0,1,12.9213215,77.6205434
BTP137 - Madiwala Traffic PS Junction,18.0,9,12.920568166666666,77.62063576666667
BTP137 - Madiwala Traffic PS Junction,19.0,110,12.923276627272726,77.62125139454545
BTP137 - Madiwala Traffic PS Junction,20.0,13,12.923300746153846,77.61970344615385
BTP137 - Madiwala Traffic PS Junction,21.0,16,12.92394606708137,77.61896681293045
BTP137 - Madiwala Traffic PS Junction,22.0,14,12.923930835714286,77.61870002142857
BTP137 - Madiwala Traffic PS Junction,23.0,36,12.924580736926178,77.61925434942114
BTP138 - Sarjapur Road Check Post,1.0,1,12.9259131,77.6154722
BTP138 - Sarjapur Road Check Post,2.0,4,12.928458475,77.61679875
BTP138 - Sarjapur Road Check Post,3.0,4,12.925940924999999,77.617135425
BTP138 - Sarjapur Road Check Post,5.0,7,12.925842757142858,77.61743718571428
BTP138 - Sarjapur Road Check Post,6.0,4,12.92744785,77.6159398
BTP138 - Sarjapur Road Check Post,7.0,2,12.92777665,77.61604085
BTP138 - Sarjapur Road Check Post,8.0,5,12.926588899999999,77.61673016
BTP138 - Sarjapur Road Check Post,9.0,1,12.9259831,77.6170906
BTP138 - Sarjapur Road Check Post,18.0,3,12.926090633333333,77.6172313
BTP138 - Sarjapur Road Check Post,19.0,3,12.927118333333333,77.61663863333332
BTP138 - Sarjapur Road Check Post,20.0,2,12.9270508,77.61627915
BTP138 - Sarjapur Road Check Post,21.0,2,12.92939895,77.6157774
BTP138 - Sarjapur Road Check Post,22.0,9,12.928537852690972,77.61683953341443
BTP138 - Sarjapur Road Check Post,23.0,2,12.92588885,77.61763955
BTP140 - Madiwala Check Post,0.0,11,12.933145954545454,77.61501670909091
BTP140 - Madiwala Check Post,1.0,3,12.933209033333332,77.6150826
BTP140 - Madiwala Check Post,2.0,2,12.93213485,77.61304394999999
BTP140 - Madiwala Check Post,3.0,1,12.9319684,77.6138124
BTP140 - Madiwala Check Post,4.0,29,12.934253872413795,77.61627971034483
BTP140 - Madiwala Check Post,5.0,30,12.932921256666667,77.61418646333333
BTP140 - Madiwala Check Post,6.0,34,12.93140445,77.61177345588236
BTP140 - Madiwala Check Post,7.0,22,12.93311346818182,77.61427596363636
BTP140 - Madiwala Check Post,8.0,13,12.932915746153846,77.61443706923077
BTP140 - Madiwala Check Post,10.0,4,12.933859325,77.6165013
BTP140 - Madiwala Check Post,11.0,9,12.934079633333333,77.61661907777778
BTP140 - Madiwala Check Post,12.0,6,12.933180583333334,77.61385661666667
BTP140 - Madiwala Check Post,20.0,25,12.930332988,77.60970517599999
BTP140 - Madiwala Check Post,21.0,12,12.930615041666668,77.60996129166666
BTP140 - Madiwala Check Post,22.0,7,12.932538571428571,77.61439867142857
BTP140 - Madiwala Check Post,23.0,6,12.932336666666666,77.61353686666666
BTP141 - Palmgroove Junction,1.0,2,12.9659656,77.61561555
BTP141 - Palmgroove Junction,3.0,5,12.966944620000001,77.60983328
BTP141 - Palmgroove Junction,4.0,3,12.968120666666666,77.61122816666666
BTP141 - Palmgroove Junction,5.0,1,12.9659617,77.6093978
BTP141 - Palmgroove Junction,6.0,2,12.96756005,77.61281295
BTP141 - Palmgroove Junction,8.0,1,12.9702118,77.6148697
BTP141 - Palmgroove Junction,19.0,1,12.9652864,77.6142947
BTP141 - Palmgroove Junction,23.0,8,12.9693846,77.6151306875
BTP142 - Lower Agram Road Junction,8.0,1,12.9651114,77.6176914
BTP142 - Lower Agram Road Junction,21.0,7,12.961487442857143,77.6156908857143
BTP143 - ASC Junction,1.0,1,12.9708874,77.6200279
BTP143 - ASC Junction,2.0,2,12.97086855,77.6198431
BTP143 - ASC Junction,18.0,12,12.969266325,77.619675325
BTP143 - ASC Junction,19.0,1,12.9691295,77.6195803
BTP143 - ASC Junction,22.0,1,12.9696346,77.6199083
BTP143 - ASC Junction,23.0,1,12.9667417,77.6205686
BTP144 - Commando Hospital Junction,22.0,1,12.9698936,77.6264809
"BTP145 - Sri Hatti Maramma Circle, Domluru",0.0,5,12.961354,77.63578636
"BTP145 - Sri Hatti Maramma Circle, Domluru",1.0,8,12.961343175,77.63639605
"BTP145 - Sri Hatti Maramma Circle, Domluru",2.0,3,12.9613789,77.63592126666667
"BTP145 - Sri Hatti Maramma Circle, Domluru",3.0,10,12.961505471554654,77.6362481184343
"BTP145 - Sri Hatti Maramma Circle, Domluru",4.0,9,12.961394822222223,77.63619752222222
"BTP145 - Sri Hatti Maramma Circle, Domluru",5.0,11,12.961324218181817,77.63658367272727
"BTP145 - Sri Hatti Maramma Circle, Domluru",6.0,10,12.9613974,77.63563531
"BTP145 - Sri Hatti Maramma Circle, Domluru",7.0,4,12.961340425,77.635608175
"BTP145 - Sri Hatti Maramma Circle, Domluru",8.0,5,12.96139298,77.63527748
"BTP145 - Sri Hatti Maramma Circle, Domluru",18.0,1,12.9615164,77.6349758
"BTP145 - Sri Hatti Maramma Circle, Domluru",20.0,1,12.9613836,77.6353714
"BTP145 - Sri Hatti Maramma Circle, Domluru",21.0,6,12.9612986,77.63644635
"BTP145 - Sri Hatti Maramma Circle, Domluru",22.0,12,12.961385066666667,77.63556716666666
"BTP145 - Sri Hatti Maramma Circle, Domluru",23.0,17,12.961129764705882,77.63638160588235
BTP146 - Domlur Water Tank,1.0,4,12.960465525,77.6400744
BTP146 - Domlur Water Tank,2.0,16,12.9605571375,77.6398986
BTP146 - Domlur Water Tank,3.0,2,12.9618567,77.6381046
BTP146 - Domlur Water Tank,4.0,12,12.959642416666666,77.63856804166666
BTP146 - Domlur Water Tank,5.0,8,12.9602336,77.6385202875
BTP146 - Domlur Water Tank,6.0,12,12.960608741666666,77.63829034999999
BTP146 - Domlur Water Tank,7.0,1,12.9609104,77.6373202
BTP146 - Domlur Water Tank,20.0,8,12.9605565875,77.63872375
BTP146 - Domlur Water Tank,21.0,3,12.959173833333333,77.64035626666667
BTP146 - Domlur Water Tank,22.0,3,12.960893066666666,77.63853343333334
BTP146 - Domlur Water Tank,23.0,13,12.960546261538461,77.63858556153846
"BTP148 - 17th Main, Doopanahalli Bus Stop",0.0,41,12.963004554427316,77.64222436085235
"BTP148 - 17th Main, Doopanahalli Bus Stop",1.0,19,12.963756142105263,77.64234852631579
"BTP148 - 17th Main, Doopanahalli Bus Stop",2.0,47,12.964010801046022,77.64199323917217
"BTP148 - 17th Main, Doopanahalli Bus Stop",3.0,25,12.96396695448683,77.64227983779492
"BTP148 - 17th Main, Doopanahalli Bus Stop",4.0,41,12.963212582092627,77.64250903735183
"BTP148 - 17th Main, Doopanahalli Bus Stop",5.0,29,12.96499878275862,77.64180053448275
"BTP148 - 17th Main, Doopanahalli Bus Stop",6.0,32,12.962403726958803,77.64276977653248
"BTP148 - 17th Main, Doopanahalli Bus Stop",7.0,11,12.963772727272726,77.6420259090909
